principio_activo,unidad_de_dispensacion,concentracion,unidad_base,nombre_comercial,fabricante,precio_por_tableta,factoresprecio
Dexametasona Y Ciprofloxacina,Frasco,Ciprofloxacina 3 mg + Dexametasona 1 mg,ml,Fixamicin Dexacipro,Tecnoquimicas,25453.38704,Medio
Nitazoxanida,Tableta,Nitazoxanida 500 mg,mg,Nitahelmin,Med Line,2559.024928,Medio
Loratadina,Tableta,Loratadina 10 mg,mg,Eutarpan,Bioquifar,163.4736842,Bajo
Fenobarbital,Ampolla,"Fenobarbital 0,2 g",ml,Fenobarbital,Fondo Nacional de Estupefacientes,8171.070909,Medio
Fenobarbital,Ampolla,"Fenobarbital 0,2 g",ml,Fenobarbital,Fondo Nacional de Estupefacientes,8650.0,Medio
Sertralina,Tableta,Sertralina 50 mg,mg,Sertranex,Novamed,4150.5954,Alto
Sertralina,Tableta,Sertralina 50 mg,mg,Sertranex,Novamed,1500.0,Medio
Lovastatina,Tableta,Lovastatina 20 mg,mg,Lovastatina,Pentacoop,206.9955631,Medio
Enalapril,Tableta,Enalapril 20 mg,mg,Donapril,Bioquifar,94.50381679,Bajo
Clindamicina,Capsula,Clindamicina 300 mg,mg,Clinbac,Labquifar,850.0,Medio
Clindamicina,Capsula,Clindamicina 300 mg,mg,Clinbac,Labquifar,797.7035127,Bajo
Desloratadina,Frasco,"Desloratadina 0,05 g",ml,Desloratadina,Tecnofar,31118.10603,Alto
Desloratadina,Frasco,"Desloratadina 0,05 g",ml,Desloratadina,Tecnofar,19632.0,Medio
Desloratadina,Frasco,"Desloratadina 0,05 g",ml,Desloratadina Jarabe,Tecnofar,31118.10603,Alto
Desloratadina,Frasco,"Desloratadina 0,05 g",ml,Desloratadina Jarabe,Tecnofar,19632.0,Medio
Haloperidol,Ampolla,Haloperidol 5 mg,ml,Haloperidol,Ryan,1088.817891,Medio
Haloperidol,Ampolla,Haloperidol 5 mg,ml,Haloperidol,Ryan,1072.708333,Medio
Dipirona Sodica,Tableta,Dipirona 500 mg,mg,Ligaril,Bioquifar,362.3076923,Alto
Azitromicina,Tableta,Azitromicina 500 mg,mg,Macrozit,Mega Labs,12849.66667,Alto
Carvedilol,Tableta,"Carvedilol 12,5 mg",mg,Carvedilol,Winthrop,415.122973,Medio
Topiramato,Tableta,Topiramato 25 mg,mg,Topictal,Monte Verde,454.8214286,Alto
Topiramato,Tableta,Topiramato 25 mg,mg,Topictal,Monte Verde,389.1422764,Medio
Topiramato,Tableta,Topiramato 50 mg,mg,Topictal,Monte Verde,909.6428571,Alto
Topiramato,Tableta,Topiramato 50 mg,mg,Topictal,Monte Verde,787.2243133,Alto
Topiramato,Tableta,Topiramato 100 mg,mg,Topictal,Monte Verde,1805.229814,Alto
Topiramato,Tableta,Topiramato 100 mg,mg,Topictal,Monte Verde,1472.439161,Medio
Naproxeno,Tableta,Naproxeno 500 mg,mg,Perclusone,Bioquifar,699.1771511,Medio
Naproxeno,Tableta,Naproxeno 500 mg,mg,Perclusone,Bioquifar,270.0,Medio
Dextrometorfano,Frasco,Ambroxol 250 mg + Dextrometorfano Bromhidrato 300 mg + Teofilina 1300 mg,ml,Triatusic,Labquifar,9810.201042,Medio
Dextrometorfano,Frasco,Ambroxol 250 mg + Dextrometorfano Bromhidrato 300 mg + Teofilina 1300 mg,ml,Triatusic,Labquifar,8100.0,Medio
Piperacilina Y Tazobactam,Vial,"Piperacilina 0,5g + Tazobactam 4 g",g,Tapectam,Procaps,13614.77218,Alto
Piperacilina Y Tazobactam,Vial,"Piperacilina 0,5g + Tazobactam 4 g",g,Piperacilina  + Tazobactam,Colmed,5909.090909,Bajo
Carbonato De Calcio,Tableta,Carbonato De Calcio 600 mg,mg,Megacal,Farmaser,120.0,Bajo
Dienogest Y Etinilestradiol,Tableta,"Dienogest 2 mg + Etinilestradiol 0,03 mg",mg,Gianda,Grunenthal,3447.303401,Alto
Dienogest Y Etinilestradiol,Tableta,"Dienogest 2 mg + Etinilestradiol 0,03 mg",mg,Gianda,Grunenthal,606.7083765,Alto
Acetato De Aluminio,Frasco,"Acetato De Aluminio 0,053 g",ml,Acid Mantle Locion,Bayer,17993.33267,Bajo
Acetato De Aluminio,Frasco,"Acetato De Aluminio 0,053 g",ml,Acid Mantle Locion,Bayer,39081.08584,Alto
Eritromicina,Frasco,Eritromicina 4 g,ml,Iloticina,Tecnofar,24662.04651,Medio
Clotrimazol Y Clindamicina,Capsula,Clindamicina 100 mg + Clotrimazol 200 mg,mg,Vaginsol,Chalver,24720.0,Medio
Clotrimazol Y Clindamicina,Capsula,Clindamicina 100 mg + Clotrimazol 200 mg,mg,Vaginsol,Chalver,24720.0,Medio
Dienogest Y Estradiol,Tableta,Dienogest Y Estradiol,mg,Qlaira,Bayer,1072.5,Medio
Dienogest Y Estradiol,Tableta,Dienogest Y Estradiol,mg,Qlaira,Bayer,1072.0,Medio
Carvedilol,Tableta,"Carvedilol 6,25 mg",mg,Carvedilol,Sanofi Aventis,184.8321486,Bajo
Acido Fusidico,Tubo,Acido Fusidico 2 g,g,Acido Fusidico,Tecnofar,9808.1598,Medio
Acido Fusidico,Tubo,Acido Fusidico 2 g,g,Acido Fusidico,Tecnofar,6848.618234,Medio
Meloxicam,Tableta,Meloxicam 15 mg,mg,Coxxin,Joinpharm,5192.095548,Alto
Nitazoxanida,Tableta,Nitazoxanida 500 mg,mg,Jointax,Joinpharm,8555.924592,Alto
Meloxicam,Tableta,"Meloxicam 7,5 mg",mg,Coxxin,Joinpharm,4261.6875,Alto
Rocuronio Bromuro,Vial,Rocuronio Bromuro 10 mg,ml,Rocuronio,Ads Pharma,9500.0,Medio
Rocuronio Bromuro,Vial,Rocuronio Bromuro 10 mg,ml,Rocuronio,Ads Pharma,8995.992243,Medio
Gemfibrozilo,Tableta,Gemfibrozilo 600 mg,mg,Gemfibrozilo,Laproff,290.5822785,Bajo
Eritropoyetina,Jeringa Prellenada,Eritropoyetina 2000 ui,ml,Eritropoyetina,Mega Labs,5084.206186,Alto
Naproxeno,Tableta,Naproxeno 250 mg,mg,Perclusone,Bioquifar,424.2508068,Alto
Naproxeno,Tableta,Naproxeno 250 mg,mg,Perclusone,Bioquifar,150.0,Medio
Bromhexina,Frasco,"Bromhexina Clorhidrato 0,16 g",ml,Mucotrop,Anglopharma,6163.0,Medio
Bromhexina,Frasco,"Bromhexina Clorhidrato 0,16 g",ml,Mucotrop,Anglopharma,5100.01926,Bajo
Hidrocortisona,Tubo,Hidrocortisona 1 g,g,Cortisolona,Labquifar,5348.292683,Medio
Hidrocortisona,Tubo,Hidrocortisona 1 g,g,Cortisolona,Labquifar,1897.001041,Medio
Hidrocortisona,Tubo,Hidrocortisona 1 g,g,Cortisolona,Labquifar,6311.238368,Alto
Hidrocortisona,Tubo,Hidrocortisona 1 g,g,Cortisolona,Labquifar,3650.0,Alto
Trimebutina Y Simeticona,Tableta,Simeticona 150 mg + Trimebutina 200 mg,mg,Eumotrix,Lafrancol,2739.265789,Medio
Trimebutina Y Simeticona,Tableta,Simeticona 150 mg + Trimebutina 200 mg,mg,Eumotrix,Lafrancol,1355.635593,Medio
Sildenafil,Spray,"Sildenafil 1,838 g",ml,Lysto Lipospray,La Sante,37292.67056,Medio
Sildenafil,Spray,"Sildenafil 1,838 g",ml,Lysto Lipospray,La Sante,33767.0,Medio
Bromhexina,Frasco,"Bromhexina Clorhidrato 0,08 g",ml,Mucotrop,Anglopharma,5097.189421,Bajo
Bromhexina,Frasco,"Bromhexina Clorhidrato 0,08 g",ml,Mucotrop,Anglopharma,5585.0,Medio
Bisacodilo,Tableta,Bisacodilo 5 mg,mg,Farmalax,Ecar,316.5128435,Alto
Levocetirizina Y Fenilefrina,Frasco,"Levocetirizina 0,05 g + Fenilefrina 0,1 g",ml,Levoc,Legrand,19780.0,Medio
Metotrexato,Vial,Metotrexato 50 mg,ml,Metotrexato,Venus,8403.863432,Medio
Metotrexato,Vial,Metotrexato 50 mg,ml,Metotrexato,Venus,7892.156863,Bajo
Gabapentin,Capsula,Gabapentin 300 mg,mg,Neurontin,Pfizer,391.117284,Alto
Gabapentin,Capsula,Gabapentin 300 mg,mg,Neurontin,Pfizer,402.0,Alto
Gabapentin,Capsula,Gabapentin 400 mg,mg,Neurontin,Pfizer,490.0591218,Medio
Gabapentin,Capsula,Gabapentin 400 mg,mg,Neurontin,Pfizer,477.8395627,Alto
Ambroxol Y Clembuterol,Frasco,"Clembuterol Clorhidrato 0,2 mg + Ambroxol 300 mg",ml,Bronsinex,Bioquifar,7868.561873,Medio
Carbonato De Calcio,Tableta,Carbonato De Calcio 600 mg,mg,Zivical,Labquifar,256.3111111,Alto
Carbonato De Calcio,Tableta,Carbonato De Calcio 600 mg,mg,Zivical,Labquifar,130.1394307,Medio
Fluconazol,Capsula,Fluconazol 200 mg,mg,Cindimizol,Bioquifar,1243.241691,Medio
Fluconazol,Capsula,Fluconazol 200 mg,mg,Cindimizol,Bioquifar,271.1520737,Bajo
Yodopovidona,Frasco,Yodopovidona,g,Yodosilato,Manuel Arboleda Y Cia,5615.0,Medio
Ibuprofeno Y Cafeina,Capsula,Ibuprofeno 200 mg + Cafeina 30 mg,mg,Dolivium Max,Coopidrogas,805.7355417,Alto
Nistatina Y Oxido De Zinc,Tubo,"Oxido De Zinc 40 g + Nistatina 2,2727 g",g,Babyskin N,Mega Labs,20441.05873,Medio
Prasugrel,Tableta,Prasugrel 10 mg,mg,Effient,Daiichi Sankyo,6944.0,Medio
Prasugrel,Tableta,Prasugrel 10 mg,mg,Effient,Daiichi Sankyo,6747.692448,Medio
Meloxicam,Tableta,Meloxicam 15 mg,mg,Meloxicam,Winthrop,823.1,Medio
Meloxicam,Tableta,Meloxicam 15 mg,mg,Meloxicam,Winthrop,119.6666667,Medio
Meloxicam,Tableta,"Meloxicam 7,5 mg",mg,Meloxicam,Winthrop,721.6898227,Medio
Meloxicam,Tableta,"Meloxicam 7,5 mg",mg,Meloxicam,Winthrop,152.1315789,Medio
Hidrocortisona,Tubo,Hidrocortisona 1 g,g,Hidrocortisona,Tecnofar,4132.14986,Medio
Hidrocortisona,Tubo,Hidrocortisona 1 g,g,Hidrocortisona,Tecnofar,3032.765424,Medio
Ivermectina,Frasco,Ivermectina 6 mg,ml,Ivertrel,Biochem,14311.04776,Medio
Lincomicina,Capsula,Lincomicina 500 mg,mg,Benklamid,Bioquifar,1214.695122,Medio
Fenoximetilpenicilina,Tableta,Fenoximetilpenicilina 500 mg,mg,Penviotina,Bioquifar,636.086798,Medio
Fenoximetilpenicilina,Tableta,Fenoximetilpenicilina 500 mg,mg,Penviotina,Bioquifar,375.3814433,Medio
Fluconazol,Capsula,Fluconazol 150 mg,mg,Cindimizol,Bioquifar,735.1011236,Bajo
Fluconazol,Capsula,Fluconazol 150 mg,mg,Cindimizol,Bioquifar,256.0396993,Bajo
Vincristina,Vial,Vincristina 1 mg,ml,Vincristinasulfato,Venus,16417.30141,Medio
Vincristina,Vial,Vincristina 1 mg,ml,Vincristinasulfato,Venus,15900.39357,Medio
Dipirona Magnesica,Ampolla,Dipirona 2 g,ml,Dipirona Magnesica,Vitalis,3019.970007,Bajo
Dipirona Magnesica,Ampolla,Dipirona 2 g,ml,Dipirona Magnesica,Vitalis,2043.425693,Bajo
Glucosa,Sobre,Dextrosa 25 g,g,Glucotest Dextrosa Anhidra,Albor,883.1653102,Alto
Cefuroxima,Tableta,Cefuroxima 500 mg,mg,Zinnat,Sandoz,3883.438395,Alto
Cefuroxima,Tableta,Cefuroxima 500 mg,mg,Zinnat,Sandoz,3584.808004,Alto
Betametasona,Frasco,Betametasona,ml,Panotil-ß,Zambon,16785.0,Medio
Nifuroxazida Y Metronidazol,Frasco,Nifuroxazida 4 g + Metronidazol Base 8 g,ml,Inverpar,Bremymg,13977.92333,Medio
Vitamina D3 Y Calcio,Tableta,Vitamina D3 600 g + Calcio 200 IU,g,Calciforte D,Medigen,115.2654361,Medio
Vitamina D3 Y Calcio,Tableta,"Carbonato De Calcio 1,498 g + Vitamina D3 200 IU",g,Calciforte D,Medigen,115.2021019,Medio
Fluoxetina,Capsula,Fluoxetina 20 mg,mg,Fluoxetina,Bioquifar,148.6238532,Bajo
Mometasona,Tubo,"Mometasona 0,1 g",g,Mometasona,Tecnofar,30487.88799,Medio
Mometasona,Tubo,"Mometasona 0,1 g",g,Mometasona,Tecnofar,4568.699029,Medio
Zopiclona,Tableta,"Zopiclona 7,5 mg",mg,Zopiclona,Bussié,460.8374584,Bajo
Zopiclona,Tableta,"Zopiclona 7,5 mg",mg,Zopiclona,Bussié,86.96488625,Bajo
Cipermetrina,Frasco,"Cipermetrina 0,2 g",ml,Piojol Champu,Gimed,17625.0,Alto
Antigripal,Capsula,Antigripal,mg,Medigrip,Med Line,411.2070396,Medio
Perindopril Y Amlodipino,Tableta,Perindopril 5 mg + Amlodipino 5 mg,mg,Coveram,Les Laboratoires Servier,659.0,Medio
Perindopril Y Amlodipino,Tableta,Perindopril 5 mg + Amlodipino 5 mg,mg,Coveram,Les Laboratoires Servier,650.3258105,Medio
Perindopril Y Amlodipino,Tableta,Perindopril 10 mg + Amlodipino 5 mg,mg,Coveram,Les Laboratoires Servier,1316.695146,Medio
Perindopril Y Amlodipino,Tableta,Perindopril 10 mg + Amlodipino 5 mg,mg,Coveram,Les Laboratoires Servier,1303.289357,Medio
Perindopril Y Amlodipino,Tableta,Arginina De Perindopril 10 mg + Amlodipino 10 mg,mg,Coveram,Les Laboratoires Servier,1317.377358,Medio
Perindopril Y Amlodipino,Tableta,Arginina De Perindopril 10 mg + Amlodipino 10 mg,mg,Coveram,Les Laboratoires Servier,1315.800311,Medio
Dipirona Sodica,Ampolla,"Dipirona 2,5 g",ml,Dipironasolucion,Ecar,4590.0,Medio
Dipirona Sodica,Ampolla,"Dipirona 2,5 g",ml,Dipironasolucion,Ecar,1416.82715,Alto
Paclitaxel,Vial,Paclitaxel 30 mg,ml,Paclitaxel,Venus,15231.0,Alto
Paclitaxel,Vial,Paclitaxel 30 mg,ml,Paclitaxel,Venus,14491.08932,Alto
Risperidona,Tableta,Risperidona 2 mg,mg,Risperidona,Tecnoquimicas,295.7998163,Medio
Risperidona,Tableta,Risperidona 2 mg,mg,Risperidona,Tecnoquimicas,667.9513251,Bajo
Tadalafil,Tableta,Tadalafilo 5 mg,mg,Cialis,Eli Lilly,10241.46631,Alto
Tadalafil,Tableta,Tadalafilo 5 mg,mg,Cialis,Eli Lilly,5253.0,Alto
Sodio Fosfato,Frasco,"Sodio Fosfato 5,94 g + Sodio Fosfato 16,1 g",ml,Enematrol,Biofluidos & Farma,11761.95176,Medio
Risperidona,Tableta,Risperidona 1 mg,mg,Risperidona,Tecnoquimicas,332.0591359,Bajo
Risperidona,Tableta,Risperidona 1 mg,mg,Risperidona,Tecnoquimicas,165.6460396,Medio
Risperidona,Tableta,Risperidona 3 mg,mg,Risperidona,Tecnoquimicas,414.4528061,Medio
Risperidona,Tableta,Risperidona 3 mg,mg,Risperidona,Tecnoquimicas,1001.917382,Bajo
Propofol,Vial,Propofol 10 mg,ml,Spiva Mct-Lct,Baxter,998.7089005,Bajo
Atorvastatina Y Ezetimibe,Tableta,Atorvastatina 40 mg + Ezetimiba 10 mg,mg,Garmisch,Mega Labs,5253.716949,Medio
Atorvastatina Y Ezetimibe,Tableta,Atorvastatina 40 mg + Ezetimiba 10 mg,mg,Garmisch,Mega Labs,995.9903448,Medio
Levosulpirida,Tableta,Levosulpirida 25 mg,mg,Garmisch,Mega Labs,531.1241039,Medio
Sultamicilina,Frasco,Sultamicilina 250 mg,ml,Bacmicine,Bioquifar,40067.96407,Bajo
Sultamicilina,Frasco,Sultamicilina 250 mg,ml,Bacmicine,Bioquifar,16788.59497,Medio
Tramadol,Tableta,Tramadol 200 mg,mg,Tramacontin,Mundipharma,10777.31027,Medio
Propilenglicol Y Polietilenglicol,Frasco,Propilenglicol 3 mg + Polietilenglicol 4 mg,ml,Systaneultra,Alcon,40100.74848,Alto
Propilenglicol Y Polietilenglicol,Frasco,Propilenglicol 3 mg + Polietilenglicol 4 mg,ml,Systaneultra,Alcon,22309.63707,Alto
Fluoxetina,Tableta,Fluoxetina 20 mg,mg,Fluoxetina,Pentacoop,158.4230911,Medio
Estriol,Ovulo,"Estriol 3,5 mg",mg,Esteine,Lafrancol,13278.40583,Medio
Estriol,Ovulo,"Estriol 3,5 mg",mg,Esteine,Lafrancol,3496.337914,Medio
Mosaprida Y Simeticona,Tableta,Mosaprida 5 mg + Simeticona 125 mg,mg,Moxar Si,Bussié,4038.799033,Medio
Mosaprida Y Simeticona,Tableta,Mosaprida 5 mg + Simeticona 125 mg,mg,Moxar Si,Bussié,2345.703036,Medio
Duloxetina,Capsula,Duloxetina 30 mg,mg,Duxetina,Bussié,859.9694051,Medio
Sulfametoxazol Y Trimetoprim,Ampolla,Trimetoprim 80 mg + Sulfametoxazol 400 mg,ml,Sultamiblas,Blaskov,3100.0,Bajo
Sulfametoxazol Y Trimetoprim,Ampolla,Trimetoprim 80 mg + Sulfametoxazol 400 mg,ml,Sultamiblas,Blaskov,1757.479554,Medio
Claritromicina,Frasco,Claritromicina 250 mg,ml,Macromycin,Labquifar,26045.2621,Alto
Claritromicina,Frasco,Claritromicina 250 mg,ml,Macromycin,Labquifar,9103.994989,Medio
Diclofenaco,Ampolla,Diclofenaco 75 mg,ml,Voltaren,Novartis,13118.19836,Alto
Diclofenaco,Ampolla,Diclofenaco 75 mg,ml,Voltaren,Novartis,7264.0,Alto
Gentamicina,Tubo,"Gentamicina 0,3 g",g,Miragenta,Biochem,21579.21762,Medio
Gentamicina,Tubo,"Gentamicina 0,3 g",g,Miragenta,Biochem,9594.152425,Medio
Cloruro De Sodio,Frasco,"Cloruro De Sodio 0,9 g",ml,Suero Fisiologico,Coopidrogas,11742.41736,Bajo
Trimetoprima Y Sulfametoxazol,Tableta,Trimetoprima 800 mg + Sulfametoxazol 160 mg,mg,Baxul F,Bioquimico Pharma,457.9933179,Medio
Podofilina,Frasco,Podofilina 20 g,ml,Condimax Solucion Topica,Siegfried,19237.85714,Bajo
Levetiracetam,Tableta,Levetiracetam 1000 mg,mg,Ceumid,Mega Labs,2815.9,Alto
Levetiracetam,Tableta,Levetiracetam 1000 mg,mg,Ceumid,Mega Labs,678.4799852,Bajo
Levetiracetam,Tableta,Levetiracetam 500 mg,mg,Ceumid,Mega Labs,1680.2843,Alto
Levetiracetam,Tableta,Levetiracetam 500 mg,mg,Ceumid,Mega Labs,377.0910087,Bajo
Octreotido,Ampolla,"Octreotido 0,1 mg",ml,Sandostatin,Novartis,15411.0,Medio
Oxcarbazepina,Tableta,Oxcarbazepina 600 mg,mg,Oxcarbazepina,Tecnoquimicas,971.0,Bajo
Enoxaparina,Jeringa Prellenada,Enoxaparina 100 mg,ml,Enoxalow,Blau,14870.0,Medio
Enoxaparina,Jeringa Prellenada,Enoxaparina 100 mg,ml,Enoxalow,Blau,14870.0,Medio
Rivastigmina,Capsula,"Rivastigmina 4,5 mg + Rivastigmina 4,5 mg",mg,Exelon,Biotoscana,3626.178571,Medio
Rivastigmina,Capsula,"Rivastigmina 4,5 mg + Rivastigmina 4,5 mg",mg,Exelon,Biotoscana,3402.275537,Medio
Rivastigmina,Capsula,"Rivastigmina 1,5 mg",mg,Exelon,Biotoscana,1207.964286,Medio
Rivastigmina,Capsula,"Rivastigmina 1,5 mg",mg,Exelon,Biotoscana,1118.056238,Medio
Polihexametileno Biguanida Hidrocloruro,Frasco,"Polihexametileno Biguanida Hidrocloruro 0,8 g",ml,Microsafen Jabon para manos,Electrowest,23449.0,Medio
Polihexametileno Biguanida Hidrocloruro,Bolsa,"Polihexametilen Biguanidina Hidrocloruro 0,8 g",ml,Microsafen Jabon para manos,Electrowest,18951.10332,Medio
Polihexametileno Biguanida Hidrocloruro,Bolsa,"Polihexametilen Biguanidina Hidrocloruro 0,8 g",ml,Microsafen Jabon para manos,Electrowest,16908.25824,Medio
Rivastigmina,Capsula,Rivastigmina 3 mg,mg,Exelon,Biotoscana,2417.071429,Medio
Rivastigmina,Capsula,Rivastigmina 3 mg,mg,Exelon,Biotoscana,2247.596239,Medio
Rivastigmina,Capsula,Rivastigmina 6 mg,mg,Exelon,Biotoscana,4834.142857,Medio
Rivastigmina,Capsula,Rivastigmina 6 mg,mg,Exelon,Biotoscana,4488.018207,Medio
Sen + Ruibarbo + Sulfato De Magnesio,Sobre,"Ruibarbo En Polvo 1,96 g + Sulfato De Magnesio 94,04 g + Sen Hojas En Polvo 2 g",g,Velgolax,Velez Y Gomez,8304.611139,Medio
Clotrimazol Y Clindamicina,Capsula,Clotrimazol 100 mg + Clindamicina 100 mg,mg,Clindabact,Tridex,7600.0,Medio
Atorvastatina,Tableta,Atorvastatina 40 mg,mg,Atorvastatina,Sandoz,1284.0,Medio
Fenilefrina Y Levocetirizina,Capsula,Fenilefrina 15 mg + Levocetirizina 5 mg,mg,Levoc Nf,Legrand,4574.387755,Medio
Fenilefrina Y Levocetirizina,Capsula,Fenilefrina 15 mg + Levocetirizina 5 mg,mg,Levoc Nf,Legrand,1956.242424,Medio
Levofloxacina,Tableta,Levofloxacina 500 mg,mg,Levofloxacina,Tecnoquimicas,4720.470202,Medio
Levofloxacina,Tableta,Levofloxacina 500 mg,mg,Levofloxacina,Tecnoquimicas,566.7934929,Medio
Betametasona,Tubo,"Betametasona 0,0643 g",g,Tudermifar,Labquifar,5263.877475,Alto
Betametasona,Tubo,"Betametasona 0,0643 g",g,Tudermifar,Labquifar,4101.664145,Bajo
Betametasona,Tubo,"Betametasona 0,0643 g",g,Tudermifar,Labquifar,1818.7557,Medio
Budesonida,Inhalador,Budesonida 200 mcg,dosis,Inflabon,Chalver,27033.92042,Medio
Sultamicilina,Tableta,Sultamicilina 750 mg,mg,Bacmicine,Bioquifar,4270.0,Bajo
Sultamicilina,Tableta,Sultamicilina 750 mg,mg,Bacmicine,Bioquifar,2524.795248,Bajo
Meloxicam,Tableta,"Meloxicam 7,5 mg",mg,Mexican,Bioquifar,194.1279856,Bajo
Irbesartan,Tableta,Irbesartan 300 mg,mg,Irbesartan,Tecnoquimicas,929.6379226,Medio
Irbesartan,Tableta,Irbesartan 300 mg,mg,Irbesartan,Tecnoquimicas,933.0,Alto
Ruibarbo Y Acido Salicilico,Frasco,Ruibarbo 5 g + Acido Salicilico 1 g,ml,Epiten,Ah Robins,6375.0,Medio
Irbesartan,Tableta,Irbesartan 150 mg,mg,Irbesartan,Tecnoquimicas,443.541866,Bajo
Irbesartan,Tableta,Irbesartan 150 mg,mg,Irbesartan,Tecnoquimicas,446.0,Medio
Gemfibrozilo,Tableta,Gemfibrozilo 600 mg,mg,Stolip,Labquifar,540.6468172,Medio
Gemfibrozilo,Tableta,Gemfibrozilo 600 mg,mg,Stolip,Labquifar,250.0,Medio
Levotiroxina Sodica,Tableta,Levotiroxina Sodica 62 mcg,mcg,Tiroxin,Siegfried,473.9379803,Medio
Levotiroxina Sodica,Tableta,Levotiroxina Sodica 62 mcg,mcg,Tiroxin,Siegfried,280.2790224,Medio
Fluoresceina,Vial,Fluoresceina 100 mg,ml,Fluoresceina,Oftalmoquimica,1504.171954,Medio
Fenobarbital,Ampolla,Fenobarbital 40 mg,ml,Fenobarbitalsodico,Fondo Nacional de Estupefacientes,4941.181026,Medio
Fenobarbital,Ampolla,Fenobarbital 40 mg,ml,Fenobarbitalsodico,Fondo Nacional de Estupefacientes,4200.0,Medio
Hidromorfona,Ampolla,Hidromorfona 2 mg,ml,Hidromorfona,Fondo Nacional de Estupefacientes,2067.709466,Medio
Hidromorfona,Ampolla,Hidromorfona 2 mg,ml,Hidromorfona,Fondo Nacional de Estupefacientes,1740.0,Medio
Petidina,Ampolla,Petidina 100 mg,ml,Meperidina,Fondo Nacional de Estupefacientes,3920.0,Medio
Petidina,Ampolla,Petidina 100 mg,ml,Meperidina,Fondo Nacional de Estupefacientes,3794.229218,Medio
Betametasona,Tubo,"Betametasona 0,05 g",g,Betaderm,Bioquimico Pharma,2524.888889,Medio
Betametasona,Tubo,"Betametasona 0,05 g",g,Betaderm T,Bioquimico Pharma,8693.505034,Medio
Lamivudina Y Abacavir,Tableta,Lamivudina 300 mg + Abacavir 600 mg,mg,Abacavir Y Lamivudina,Aurobindo,1426.928388,Medio
Lamivudina Y Abacavir,Tableta,Lamivudina 300 mg + Abacavir 600 mg,mg,Abacavir Y Lamivudina,Aurobindo,1427.912559,Bajo
Zopiclona,Tableta,"Zopiclona 7,5 mg",mg,Zopiclona,Tecnoquimicas,1516.357607,Medio
Zopiclona,Tableta,"Zopiclona 7,5 mg",mg,Zopiclona,Tecnoquimicas,250.38879,Alto
Triptorelina,Jeringa Prellenada,"Triptorelina 95,6 mcg",ml,Gonapeptyl,Ferring,18075.0,Medio
Triptorelina,Jeringa Prellenada,"Triptorelina 95,6 mcg",ml,Gonapeptyl,Ferring,18075.0,Medio
Memantina,Tableta,Memantina 20 mg,mg,Ebixa,Lundbeck,3568.214286,Medio
Memantina,Tableta,Memantina 20 mg,mg,Ebixa,Lundbeck,1784.107143,Alto
Memantina,Tableta,Memantina 10 mg,mg,Ebixa,Lundbeck,1784.107143,Medio
Memantina,Tableta,Memantina 10 mg,mg,Ebixa,Lundbeck,1784.107143,Alto
Nebivolol,Tableta,Nebivolol 5 mg,mg,Neviten,Mega Labs,2210.178864,Alto
Nebivolol,Tableta,Nebivolol 5 mg,mg,Neviten,Mega Labs,425.1586852,Bajo
Nebivolol,Tableta,Nebivolol 10 mg,mg,Nabila,Monte Verde,2619.054286,Medio
Nebivolol,Tableta,Nebivolol 10 mg,mg,Nabila,Monte Verde,2113.725179,Medio
Nebivolol,Tableta,"Nebivolol 2,725 mg",mg,Nabila,Monte Verde,940.8214286,Medio
Nebivolol,Tableta,"Nebivolol 2,725 mg",mg,Nabila,Monte Verde,754.7901053,Medio
Hidroclorotiazida Y Losartan,Tableta,"Hidroclorotiazida 12,5 mg + Losartan 50 mg",mg,Losartan Hct,Tecnoquimicas,3021.963543,Medio
Meloxicam,Tableta,Meloxicam 15 mg,mg,Mexican,Bioquifar,510.4159348,Bajo
Clindamicina Y Ketoconazol,Ovulo,Clindamicina 100 mg + Ketoconazol 400 mg,mg,Vaxiduo,Procaps,16864.18743,Medio
Clindamicina Y Ketoconazol,Ovulo,Clindamicina 100 mg + Ketoconazol 400 mg,mg,Vaxiduo,Procaps,3207.499118,Medio
Guayacolato De Glicerilo,Frasco,Guayacolato De Glicerilo 2 g,ml,Espectorax,Cosmetipharma,5865.0,Alto
Hidroclorotiazida Y Losartan,Tableta,Hidroclorotiazida 25 mg + Losartan 100 mg,mg,Losartan/Hct,Tecnoquimicas,3332.164564,Bajo
Vancomicina,Vial,Vancomicina 500 mg,mg,Vancomicina,Proclin,6603.389831,Medio
Vancomicina,Vial,Vancomicina 500 mg,mg,Vancomicina,Proclin,6446.468401,Medio
Terbutalina + Loratadina + Noscapian,Frasco,Noscapina Clorhidrato 50 mg + Loratadina 100 mg + Terbutalina 30 mg,ml,Nasmine N.F.,Best,30648.97858,Medio
Terbutalina + Loratadina + Noscapian,Frasco,Noscapina Clorhidrato 50 mg + Loratadina 100 mg + Terbutalina 30 mg,ml,Nasmine N.F.,Best,6798.0,Medio
Bimatoprost,Frasco,"Bimatoprost 0,1 mg",ml,Lumigan,Abbvie,22834.58376,Medio
Bimatoprost,Frasco,"Bimatoprost 0,1 mg",ml,Lumigan,Abbvie,22071.60762,Medio
Nistatina,Tableta,Nistatina 500000 IU,IU,Hongistina,Bioquifar,426.4814815,Bajo
Nistatina,Tableta,Nistatina 500000 IU,IU,Hongistina,Bioquifar,234.1481481,Medio
